bad_prompts,improved_prompts
What are fractions?,Explain the concept of fractions to a fourth-grade student.
"Write about suspense in ""Psycho"".","Write a comprehensive critique of the use of suspense in Alfred Hitchcock's film ""Psycho."""
What did the French Revolution do?,Discuss the economic and social impact of the French Revolution.
Write a story about hunting for treasure in pyramids.,Write a suspenseful short story about a treasure hunt in the Egyptian pyramids.
"What does ""Dr. Jekyll and Mr. Hyde"" say about good and evil?","Analyze the theme of good and evil in Robert Louis Stevenson's ""Dr. Jekyll and Mr. Hyde."""
Write a story about a kid and their grandparent.,Write a heartfelt story about a child's bond with their grandparent.
What's the history of silent movies?,Discuss the cultural impact and evolution of silent cinema in the early 20th century.
Write a story about a world where you can't dream.,Write a dystopian story about a society where dreaming is forbidden.
What are atoms and molecules?,Explain the concept of atoms and molecules to a middle school student.
Argue for teaching arts in school.,Write a persuasive argument for the importance of arts education.
Why is Emily Dickinson important to poetry?,Discuss the influence of Emily Dickinson on American poetry.
Write a love story in Tuscany.,Write a romantic story set in the picturesque landscapes of Tuscany.
"What does ""The Scarlet Letter"" say about guilt?","Analyze the exploration of guilt and redemption in Nathaniel Hawthorne's ""The Scarlet Letter."""
Write about a food festival.,Write a detailed account of a cultural food festival in Thailand.
What will climate change do to farming?,Discuss the implications of climate change on global agriculture.
Write a scary story in an old asylum.,Write a ghost story set in an eerie abandoned asylum.
"What does ""War and Peace"" say about war and peace?","Analyze the portrayal of war and peace in Leo Tolstoy's ""War and Peace."""
Write about a balloon ride over mountains.,Write a vivid account of a whimsical hot air balloon ride over the Swiss Alps.
What can holograms do for talking to each other?,Discuss the potential applications and implications of holographic technology in communication.
Write a story about a naughty cat.,Write a delightful story about a mischievous cat causing chaos in a quiet neighborhood.
What's metamorphosis?,Explain the process of metamorphosis to a second-grade student.
"Write about ""The Time Machine"".","Write a critical essay on the portrayal of society in H.G. Wells' ""The Time Machine."""
What did the Spanish Inquisition do to Europe?,Discuss the impact of the Spanish Inquisition on the religious landscape of Europe.
Write a story about saving someone in the mountains.,Write a thrilling adventure story about a daring rescue in the Himalayan mountains.
What does Emerson's writing say about nature and transcendentalism?,Analyze the exploration of nature and transcendentalism in Ralph Waldo Emerson's essays.
Write about a rafting adventure.,Write a vivid account of an exhilarating white-water rafting adventure in Colorado.
What can quantum computers do for tech?,Discuss the implications of quantum computing on future technologies.
Write a story about aliens in Paris.,Write a captivating alien invasion story set in the city of Paris.
What's evolution?,Explain the theory of evolution to a high school student.
"Write about symbols in ""The Great Gatsby"".","Write a comprehensive critique of the use of symbolism in F. Scott Fitzgerald's ""The Great Gatsby."""
What did the Civil Rights Movement do to America?,Discuss the social and political impact of the Civil Rights Movement in America.
Write a story about breaking out of jail.,Write a suspenseful short story about a daring jailbreak.
"What does ""Pride and Prejudice"" say about pride and prejudice?","Analyze the theme of pride and prejudice in Jane Austen's ""Pride and Prejudice."""
Write a story about a rescue dog.,Write a moving story about a rescue dog's journey to find a loving home.
What's the history of jazz music?,Discuss the cultural significance and evolution of jazz music.
Write a story about a world where feelings are controlled.,Write a dystopian story about a society where emotions are controlled by the government.
What's gravity?,Explain the concept of gravity to a primary school student.
Argue for saving endangered animals.,Write a persuasive argument for the protection of endangered species.
Why is Mark Twain important?,Discuss the influence of Mark Twain on American literature.
Write a detective story in old London.,Write a gripping detective story set in the dark alleys of Victorian London.
What does Poe's writing say about sanity and madness?,Analyze the exploration of sanity and madness in Edgar Allan Poe's stories.
Write about a trip to Mount Everest.,Write a detailed account of a riveting mountaineering expedition to Mount Everest.
What can Blockchain do for money stuff?,Discuss the potential applications and implications of Blockchain technology in finance.
Write a vampire story in Transylvania.,Write a thrilling vampire story set in the eerie landscapes of Transylvania.
"What does ""Wuthering Heights"" say about love and despair?","Analyze the portrayal of love and despair in Emily Bronte's ""Wuthering Heights."""
Write about a sunrise from a canyon.,Write a vivid account of a serene sunrise from the peak of a grand canyon.
What can VR do for school?,Discuss the potential implications of virtual reality in education.
Write a story about a unicorn.,Write an enchanting story about a unicorn's journey through a magical kingdom.
What's the life cycle of a butterfly?,Explain the life cycle of a butterfly to a first-grade student.
"Write about ""1984"".","Write a critical essay on the portrayal of dystopia in George Orwell's ""1984."""
What did the Industrial Revolution do to Europe?,Discuss the impact of the Industrial Revolution on European society.
Write a story about a climber in the wild.,Write a dramatic story about a climber's struggle to survive in the wild.
"What does ""Heart of Darkness"" say about colonialism and identity?","Analyze the exploration of colonialism and identity in Joseph Conrad's ""Heart of Darkness."""
Write about a rock concert.,Write a vivid account of an electrifying concert of a famous rock band.
What can gene editing and CRISPR do?,Discuss the implications of advancements in gene editing and CRISPR technology.
Write a story about pirates in the Caribbean.,Write an exhilarating pirate adventure story set in the Caribbean.
What's photosynthesis?,Explain the process of photosynthesis to a middle school student.
"Write about allegory in ""Animal Farm"".","Write a comprehensive critique of the use of allegory in George Orwell's ""Animal Farm."""
What did the Renaissance do to Europe?,Discuss the influence and cultural impact of the Renaissance era on Europe.
Write a story about a secret mission in a military base.,Write a suspenseful short story about a secret mission in a high-security military base.
"What does ""The Picture of Dorian Gray"" say about vanity and deception?","Analyze the theme of vanity and deception in Oscar Wilde's ""The Picture of Dorian Gray."""
Write a story about a kid seeing snow for the first time.,Write a heartfelt story about a child's first experience of snow.
What's the history of blues music?,Discuss the cultural significance and evolution of the blues music genre.
Write a story about a world without color.,Write a dystopian story about a society where color is outlawed.
What's the solar system?,Explain the concept of the solar system to a primary school student.
Argue for exploring space.,Write a persuasive argument for the necessity of space exploration.
Why is Picasso important?,Discuss the influence of Pablo Picasso on the art world.
Write a horror story in a lighthouse.,Write a chilling horror story set in a remote lighthouse.
What does Dickinson's poetry say about life and death?,Analyze the exploration of mortality and the afterlife in Emily Dickinson's poetry.
Write about a Mardi Gras parade.,Write a detailed account of a spirited Mardi Gras parade in New Orleans.
What can biometrics do for security?,Discuss the potential applications and implications of biometric technology in security.
Write a werewolf story in a forest.,Write a dramatic werewolf story set in the dense forests of Canada.
"What does ""The Crucible"" say about friendship and betrayal?","Analyze the portrayal of friendship and betrayal in Arthur Miller's ""The Crucible."""
Write about a Zen garden.,Write a vivid account of a peaceful afternoon in a Japanese Zen garden.
What can AR do for architecture?,Discuss the potential implications of augmented reality in architecture.
Write a story about a clumsy penguin.,Write a delightful story about a clumsy penguin's daily mishaps.
What's the life cycle of a frog?,Explain the life cycle of a frog to a second-grade student.
"Write about ""The Great Gatsby"".","Write a critical essay on the portrayal of the American Dream in F. Scott Fitzgerald's ""The Great Gatsby."""
What did the Cold War do to the world?,Discuss the impact of the Cold War on global politics.
Write a story about a rescue at sea.,Write a high-seas adventure story about a daring rescue mission during a storm.
"What does ""The Glass Menagerie"" say about reality and illusion?","Analyze the exploration of reality and illusion in Tennessee Williams' ""The Glass Menagerie."""
Write about a roller-coaster ride.,Write a vivid account of a thrilling roller-coaster ride at a famous amusement park.
What can AI do for jobs?,Discuss the implications of the rise of artificial intelligence on the job market.
Write a story about a superhero in a city.,Write a fast-paced superhero story set in a bustling metropolis.
What's digestion?,Explain the process of human digestion to a fifth-grade student.
"Write about irony in ""Gulliver's Travels"".","Write a comprehensive critique of the use of irony in Jonathan Swift's ""Gulliver's Travels."""
What did World War II do to the world?,Discuss the cultural and historical impact of World War II on the world.
Write a story about someone disappearing in a town.,Write a suspenseful short story about a mysterious disappearance in a small town.
"What does ""Animal Farm"" say about power and corruption?","Analyze the theme of power and corruption in George Orwell's ""Animal Farm."""
Write a story about an old woman and a cat.,Write a tender story about a lonely elderly woman's friendship with a stray cat.
What's the history of hip-hop music?,Discuss the cultural significance and evolution of hip-hop music.
Write a story about a world after the apocalypse.,Write a post-apocalyptic story about a society living in underground tunnels.
What are tectonic plates?,Explain the concept of tectonic plates to a high school student.
Argue for using renewable energy.,Write a persuasive argument for the adoption of renewable energy sources.
Why is Shakespeare important?,Discuss the influence of Shakespeare on modern English literature.
Write a detective story in 1920s New York.,Write a riveting detective story set in the smoky jazz clubs of 1920s New York.
"What does ""To Kill a Mockingbird"" say about childhood and loss of innocence?","Analyze the exploration of childhood and loss of innocence in Harper Lee's ""To Kill a Mockingbird."""
Write about Holi in India.,Write a detailed account of a vibrant Holi celebration in India.
What can quantum physics do for healthcare?,Discuss the potential applications and implications of quantum physics in healthcare.
Write a horror story in a castle.,Write a gothic horror story set in an ancient castle.
"What does ""A Farewell to Arms"" say about love and loss?","Analyze the portrayal of love and loss in Ernest Hemingway's ""A Farewell to Arms."""
Write about exploring a coral reef.,Write a vivid account of a colorful coral reef exploration.
What can self-driving cars do for transportation?,Discuss the potential implications of self-driving cars on transportation.
Write a story about a dragon trying to fit in.,Write a charming story about a misfit dragon trying to fit in.
What's an ecosystem?,Explain the concept of ecosystem to a third-grade student.
"Write about ""Brave New World"".","Write a critical essay on the portrayal of society in Aldous Huxley's ""Brave New World."""
What did the French Revolution do to Europe?,Discuss the impact of the French Revolution on the political landscape of Europe.
Write a story about a fighter pilot in a war.,Write an action-packed story about a fighter pilot's mission in a futuristic war.
"What does ""The Yellow Wallpaper"" say about gender and society?","Analyze the exploration of gender and society in Charlotte Perkins Gilman's ""The Yellow Wallpaper."""
Write about a festival in Brazil.,Write a vivid account of a lively street festival in Brazil.
What can nanotech do for medicine?,Discuss the implications of advancements in nanotechnology on the medical field.
Write a story about magic and dragons.,Write an epic fantasy adventure story set in a world of magic and dragons.
What's the water cycle?,Explain the process of the water cycle to a fourth-grade student.
Write about suspense in Hitchcock's films.,Write a comprehensive critique of the use of suspense in Alfred Hitchcock's films.
What did the Great Depression do to America?,Discuss the socio-economic impact of the Great Depression in America.
Write a story about a treasure hunt in Egypt.,Write a suspenseful short story about a treasure hunt in the Egyptian pyramids.
"What does ""Macbeth"" say about ambition and guilt?","Analyze the theme of ambition and guilt in William Shakespeare's ""Macbeth."""
Write a story about a kangaroo in Australia.,Write a heartwarming story about an orphaned kangaroo raised by a farmer in Australia.
What's the history of country music?,Discuss the cultural significance and evolution of the country music genre.
Write a story about a world where you can buy and sell memories.,Write a dystopian story about a society where memories can be bought and sold.
What's the food chain?,Explain the concept of the food chain to a primary school student.
Argue for saving rainforests.,Write a persuasive argument for the conservation of rainforests.
Why is Dali important?,Discuss the influence of Salvador Dali on surrealism in art.
Write a mystery story in an art gallery.,Write a mystery story set in an art gallery at midnight.
"What does ""Crime and Punishment"" say about faith and doubt?","Analyze the exploration of faith and doubt in Fyodor Dostoevsky's ""Crime and Punishment."""
Write about a hot air balloon ride.,"Write a detailed account of a breathtaking hot air balloon ride over Cappadocia, Turkey."
What can VR do for video games?,Discuss the potential applications and implications of virtual reality in the gaming industry.
Write a ghost story in a mansion.,Write a thrilling ghost story set in an abandoned Victorian mansion.
"What does ""The Red Badge of Courage"" say about courage and cowardice?","Analyze the portrayal of courage and cowardice in Stephen Crane's ""The Red Badge of Courage."""
Write about butterflies migrating.,Write a vivid account of the migration of monarch butterflies.
What can 5G do for communication?,Discuss the potential implications of 5G technology on communication.
Write a story about a fairy in a forest.,Write an enchanting story about a fairy's journey in an enchanted forest.
What's photosynthesis?,Explain the concept of photosynthesis to a sixth-grade student.
"Write about ""All Quiet on the Western Front"".","Write a critical essay on the portrayal of warfare in Erich Maria Remarque's ""All Quiet on the Western Front."""
What did the Renaissance do to science and tech?,Discuss the impact of the Renaissance on science and technology.
Write a story about a treasure hunt in the rainforest.,Write an adventure story about a treasure hunt in the Amazon rainforest.
Write a story about a time traveler.,Write an enthralling science fiction story about a time-traveling historian.
"What does ""Othello"" say about love and jealousy?","Analyze the exploration of love and jealousy in William Shakespeare's ""Othello."""
Write about a bazaar in Morocco.,Write a vivid account of the bustling life in a traditional Moroccan bazaar.
What can the internet of things do for privacy?,Discuss the implications of the internet of things on privacy and security.
Write a detective story in London.,Write a gripping detective story set in the foggy streets of Victorian London.
What's metamorphosis?,Explain the process of metamorphosis to a first-grade student.
Write about symbolism in Poe's works.,Write a comprehensive critique of the use of symbolism in Edgar Allan Poe's works.
What did the Vietnam War do to America?,Discuss the political and cultural impact of the Vietnam War on American society.
Write a story about a bank robbery.,Write a suspenseful short story about a daring bank robbery in downtown Manhattan.
"What does ""Alice in Wonderland"" say about reality and fantasy?","Analyze the theme of reality and fantasy in Lewis Carroll's ""Alice in Wonderland."""
Write a story about a stray dog.,Write a touching story about a rescued stray dog's journey to find a new home.
What's the history of jazz music?,Discuss the cultural significance and evolution of the jazz music genre.
Write a story about a world where emotions are controlled.,Write a dystopian story about a society where emotions are regulated by the government.
What are atoms and molecules?,Explain the concept of atoms and molecules to a seventh-grade student.
Argue for saving the oceans.,Write a persuasive argument for the need for ocean conservation.
Why is Frida Kahlo important?,Discuss the influence of Frida Kahlo on the feminist art movement.
Write a horror story in an asylum.,Write a captivating story set in a haunted Victorian era asylum.
"What does ""Atlas Shrugged"" say about identity and individualism?","Analyze the exploration of identity and individualism in Ayn Rand's ""Atlas Shrugged."""
Write about rafting in Colorado.,Write a detailed account of a thrilling whitewater rafting adventure in Colorado.
What can robots do for manufacturing?,Discuss the potential applications and implications of robotics in manufacturing.
Write a vampire story in New York City.,Write a vampire romance story set in modern-day New York City.
"What does ""The Color Purple"" say about family and heritage?","Analyze the portrayal of family and heritage in Alice Walker's ""The Color Purple."""
Write about the northern lights in Iceland.,Write a vivid account of a magical northern lights experience in Iceland.
What can blockchain do for finance?,Discuss the potential implications of blockchain technology in the financial sector.
Write a story about a cloud.,Write a whimsical story about a day in the life of a cloud.
What's gravity?,Explain the concept of gravity to a second-grade student.
"Write about ""Pride and Prejudice"".","Write a critical essay on the portrayal of society in Jane Austen's ""Pride and Prejudice."""
What did the Industrial Revolution do to the working class?,Discuss the impact of the Industrial Revolution on the working class.
Write a story about an adventure in Atlantis.,Write an exciting adventure story about an archaeological expedition in the lost city of Atlantis.
"What does ""Huckleberry Finn"" say about human nature and morality?","Analyze the exploration of human nature and morality in Mark Twain's ""Adventures of Huckleberry Finn."""
Write about a parade in New Orleans.,Write a vivid account of a vibrant Mardi Gras parade in New Orleans.
What can augmented reality do for education?,Discuss the implications of augmented reality on education and training.
Write a story about a lighthouse on a stormy night.,Write a chilling horror story set in an isolated lighthouse on a stormy night.
What's photosynthesis?,Explain the process of photosynthesis to an eighth-grade student.
Write about satire in Mark Twain's works.,Write a comprehensive critique of the use of satire in Mark Twain's works.
What did the Civil Rights Movement do to America?,Discuss the socio-economic impact of the Civil Rights Movement in America.
Write a story about a journey through the Amazon.,Write a suspenseful short story about a perilous journey through the Amazon Rainforest.
"What does ""Fahrenheit 451"" say about the individual and society?","Analyze the theme of the individual vs. society in Ray Bradbury's ""Fahrenheit 451."""
Write a story about children building a snowman.,Write a heartening story about a group of children building the biggest snowman in their town.
What's the history of rock music?,Discuss the cultural significance and evolution of the rock music genre.
Write a story about a world where memories are deleted.,Write a dystopian story about a society where memories are deleted at the end of each day.
What's evaporation and condensation?,Explain the concept of evaporation and condensation to a fifth-grade student.
Argue for reducing plastic waste.,Write a persuasive argument for the reduction of plastic waste.
Why is Picasso important?,Discuss the influence of Pablo Picasso on modern art.
Write a mystery story in a magic school.,Write a mystery story set in a prestigious magic school.
"What does ""A Clockwork Orange"" say about freedom and determinism?","Analyze the exploration of freedom and determinism in Anthony Burgess' ""A Clockwork Orange."""
Write about Diwali in India.,Write a detailed account of a grand Diwali celebration in India.
What can gene editing do for healthcare?,Discuss the potential applications and implications of gene editing in healthcare.
Write a romance story in the court of King Louis XIV.,Write a historical romance story set in the court of King Louis XIV.
"What does ""War and Peace"" say about war and peace?","Analyze the portrayal of war and peace in Leo Tolstoy's ""War and Peace."""
Write about a fish market in Japan.,Write a vivid account of a bustling morning in a traditional Japanese fish market.
What can deep learning do for data analysis?,Discuss the potential implications of deep learning algorithms in data analysis.
Write a story about aliens and humans.,Write a humorous story about a group of aliens learning to understand human culture.
What's climate change?,Explain the concept of climate change to a ninth-grade student.
"Write about ""1984"".","Write a critical essay on the portrayal of the future in George Orwell's ""1984."""
What did the French Revolution do to Europe?,Discuss the impact of the French Revolution on European politics.
Write a story about a mapmaker.,Write an enchanting fantasy story about a mapmaker who creates magical worlds.
"What does ""The Great Gatsby"" say about illusion and reality?","Analyze the exploration of illusion and reality in F. Scott Fitzgerald's ""The Great Gatsby."""
Write about a night market in Taiwan.,Write a vivid account of the bustling night markets in Taiwan.
What can quantum computing do for cybersecurity?,Discuss the implications of quantum computing on cybersecurity.
Write a crime story in Tokyo.,Write a thrilling crime story set in the neon-lit streets of Tokyo.
What's an ecosystem?,Explain the concept of the ecosystem to a third-grade student.
Write about irony in Oscar Wilde's works.,Write a comprehensive critique of the use of irony in Oscar Wilde's works.
What did the LGBTQ+ rights movement do?,Discuss the socio-cultural impact of the LGBTQ+ rights movement.
Write a story about a mountain climbing.,Write a suspenseful short story about a mountaineering expedition gone wrong on Mount Everest.
"What does ""Lord of the Flies"" say about civilization and savagery?","Analyze the theme of civilization and savagery in William Golding's ""Lord of the Flies."""
Write a story about a community and a park.,Write an inspiring story about a local community coming together to save their park.
What's the history of pop music?,Discuss the cultural significance and evolution of the pop music genre.
Write a story about a world where dreams are recorded.,Write a dystopian story about a society where dreams are recorded and monitored.
What's symbiosis?,Explain the concept of symbiosis to a tenth-grade student.
Argue for space exploration.,Write a persuasive argument for the importance of space exploration.
Why is Van Gogh important?,Discuss the influence of Vincent Van Gogh on post-impressionist art.
Write a spooky story in an amusement park.,Write a spooky story set in a haunted amusement park.
"What does ""To the Lighthouse"" say about truth and perception?","Analyze the exploration of truth and perception in Virginia Woolf's ""To the Lighthouse."""
Write about rafting in the Grand Canyon.,Write a detailed account of a thrilling whitewater rafting adventure in the Grand Canyon.
What can AI do for transportation?,Discuss the potential applications and implications of artificial intelligence in transportation.
Write a cowboy story.,Write a western story about a lone cowboy's pursuit of justice in a lawless frontier town.
"What does ""Wuthering Heights"" say about love and hate?","Analyze the portrayal of love and hate in Emily Brontë's ""Wuthering Heights."""
Write about ziplining in Costa Rica.,Write a vivid account of an exhilarating zipline ride over the Costa Rican rainforest.
What can autonomous vehicles do for urban planning?,Discuss the potential implications of autonomous vehicles in urban planning.
Write a story about animals in winter.,Write a heartwarming story about a group of animals preparing for winter.
What's the solar system?,Explain the concept of the solar system to a fourth-grade student.
"Write about ""In Search of Lost Time"".","Write a critical essay on the portrayal of the past in Marcel Proust's ""In Search of Lost Time."""
What did the internet do to print media?,Discuss the impact of the internet on print media.
Write a spy story.,Write a thrilling spy story set during the Cold War.
"What does ""Macbeth"" say about ambition and power?","Analyze the exploration of ambition and power in William Shakespeare's ""Macbeth."""
Write about a sunrise on Mount Kilimanjaro.,Write a vivid account of the sunrise from the peak of Mount Kilimanjaro.
What can virtual reality do for gaming?,Discuss the implications of virtual reality on entertainment and gaming.
Write a mystery story in Venice.,Write a captivating mystery story set in the labyrinthine streets of Venice.
What's biodiversity?,Explain the concept of biodiversity to a sixth-grade student.
Write about foreshadowing in Agatha Christie's works.,Write a comprehensive critique of the use of foreshadowing in Agatha Christie's works.
What did the Women's Rights Movement do?,Discuss the socio-cultural impact of the Women's Rights Movement.
Write a story about a diamond heist.,Write a suspenseful short story about a daring diamond heist in Antwerp.
"What does ""For Whom the Bell Tolls"" say about life and death?","Analyze the theme of life and death in Ernest Hemingway's ""For Whom the Bell Tolls."""
Write a story about a farmer and animals.,Write a heartwarming story about a farmer who turns his land into a wildlife sanctuary.
What's the history of hip-hop music?,Discuss the cultural significance and evolution of the hip-hop music genre.
Write a story about a world where aging is a crime.,Write a dystopian story about a society where aging is considered a crime.
What's force and motion?,Explain the concept of force and motion to a seventh-grade student.
Argue for renewable energy.,Write a persuasive argument for the need for renewable energy.
Why is Da Vinci important?,Discuss the influence of Leonardo Da Vinci on the Renaissance art.
Write a thriller in a space station.,Write a suspenseful thriller set in an international space station.
"What does ""Great Expectations"" say about social class and inequality?","Analyze the exploration of social class and inequality in Charles Dickens' ""Great Expectations."""
Write about Holi in India.,Write a detailed account of a vibrant Holi celebration in India.
What can nanotechnology do for medicine?,Discuss the potential applications and implications of nanotechnology in medicine.
Write a pirate story.,Write a swashbuckling pirate story set in the Caribbean during the golden age of piracy.
"What does ""Harry Potter"" say about friendship and loyalty?","Analyze the portrayal of friendship and loyalty in J.K. Rowling's ""Harry Potter"" series."
Write about a bakery in Italy.,Write a vivid account of a bustling morning in a traditional Italian bakery.
What can 3D printing do for manufacturing and construction?,Discuss the potential implications of 3D printing in manufacturing and construction.
Write a story about a mermaid.,Write a fairytale about a mermaid who wishes to live on land.
What's the water cycle?,Explain the concept of the water cycle to a second-grade student.
"Write about ""Far from the Madding Crowd"".","Write a critical essay on the portrayal of the urban and rural divide in Thomas Hardy's ""Far from the Madding Crowd."""
What did social media do to youth culture?,Discuss the impact of social media on youth culture.
Write a detective story in Las Vegas.,Write a high stakes detective story set in Las Vegas.
"What does ""The Color Purple"" say about family and heritage?","Analyze the exploration of family and heritage in Alice Walker's ""The Color Purple."""
Write about the Serengeti migration.,Write a vivid account of the Serengeti migration from the perspective of a wildebeest.
What can blockchain technology do for financial services?,Discuss the implications of blockchain technology on financial services.
Write a mystery story in a ghost town.,Write a thrilling mystery story set in a forgotten ghost town in the American West.
What's gravity?,Explain the concept of gravity to a first-grade student.
Write about symbolism in Nathaniel Hawthorne's works.,Write a comprehensive critique of the use of symbolism in Nathaniel Hawthorne's works.
What did the Disability Rights Movement do?,Discuss the socio-cultural impact of the Disability Rights Movement.
Write a story about an escape from a submarine.,Write a suspenseful short story about an escape from a sunken submarine.
"What does ""Do Androids Dream of Electric Sheep?"" say about reality and illusion?","Analyze the theme of reality and illusion in Philip K. Dick's ""Do Androids Dream of Electric Sheep?"""
Write a story about an elderly couple on a road trip.,Write a heartwarming story about an elderly couple taking a road trip across America.
What's the history of jazz music?,Discuss the cultural significance and evolution of the jazz music genre.
Write a story about a world without emotions.,Write a dystopian story about a society where emotions are outlawed.
What's photosynthesis?,Explain the concept of photosynthesis to a fifth-grade student.
Argue for preserving endangered species.,Write a persuasive argument for the importance of preserving endangered species.
Why is Frida Kahlo important?,Discuss the influence of Frida Kahlo on surrealism and symbolism in art.
Write a thriller in a research facility.,Write a suspenseful thriller set in a secret research facility in Antarctica.
"What does ""The Brothers Karamazov"" say about religion and spirituality?","Analyze the exploration of religion and spirituality in Fyodor Dostoevsky's ""The Brothers Karamazov."""
Write about Chinese New Year.,Write a detailed account of a traditional Chinese New Year celebration.
What can robotics do for surgery?,Discuss the potential applications and implications of robotics in surgery.
Write a story about the Trojan War.,Write a historical epic about a general leading his army in the Trojan War.
"What does ""Songs of Innocence and of Experience"" say about innocence and experience?","Analyze the portrayal of innocence and experience in William Blake's ""Songs of Innocence and of Experience."""
Write about a hot air balloon ride in Australia.,Write a vivid account of a hot air balloon ride over the Australian Outback.
What can augmented reality do for architecture and design?,Discuss the potential implications of augmented reality in architecture and design.
Write a story about a floating city.,Write a sci-fi story about a civilization living on a floating city in the clouds.
What's the food chain?,Explain the concept of the food chain to a third-grade student.
"Write about ""The Great Gatsby"".","Write a critical essay on the portrayal of the American Dream in F. Scott Fitzgerald's ""The Great Gatsby."""
What did global warming do to polar ice caps?,Discuss the impact of global warming on polar ice caps.
Write a noir story in Los Angeles.,Write a gripping noir story set in 1940s Los Angeles.
"What does ""To Kill a Mockingbird"" say about justice and morality?","Analyze the exploration of justice and morality in Harper Lee's ""To Kill a Mockingbird."""
Write about Flamenco in Spain.,"Write a vivid account of the Flamenco dancing scene in Andalusia, Spain."
What can machine learning do for data analysis?,Discuss the implications of machine learning on data analysis.
Write an adventure story in a temple.,"Write an action-packed adventure story set in an ancient, forgotten temple in the Cambodian jungle."
What's evaporation?,Explain the concept of evaporation to a fourth-grade student.
Write about allegory in George Orwell's works.,Write a comprehensive critique of the use of allegory in George Orwell's works.
What did the Civil Rights Movement do?,Discuss the socio-cultural impact of the Civil Rights Movement.
Write a story about defusing a bomb.,Write a suspenseful short story about a mission to defuse a bomb in a crowded city.
"What does ""The Catcher in the Rye"" say about self-discovery and identity?","Analyze the theme of self-discovery and identity in J.D. Salinger's ""The Catcher in the Rye."""
Write a story about a stray dog.,Write a heartwarming story about a stray dog who becomes a hero in a small town.
What's the history of country music?,Discuss the cultural significance and evolution of the country music genre.
Write a story about a world where memories are bought and sold.,Write a dystopian story about a society where memories are bought and sold.
What's the water cycle?,Explain the concept of the water cycle to a second-grade student.
Argue for electric vehicles.,Write a persuasive argument for the adoption of electric vehicles.
Why is Rembrandt important?,Discuss the influence of Rembrandt on the Dutch Golden Age of painting.
Write a thriller in a prison.,Write a suspenseful thriller set in a maximum-security prison.
"What does ""Pride and Prejudice"" say about societal norms and individual freedom?","Analyze the exploration of societal norms and individual freedom in Jane Austen's ""Pride and Prejudice."""
Write about a Japanese tea ceremony.,Write a detailed account of a traditional Japanese tea ceremony.
What can virtual reality do for education?,Discuss the potential applications and implications of virtual reality in education.
Write a romance story in Paris.,Write a romantic story set during the construction of the Eiffel Tower.
"What does ""War and Peace"" say about war and peace?","Analyze the portrayal of war and peace in Leo Tolstoy's ""War and Peace."""
Write about a carnival in Brazil.,"Write a vivid account of a lively carnival parade in Rio de Janeiro, Brazil."
What can bioengineering do for agriculture?,Discuss the potential implications of bioengineering in agriculture.
Write a horror story in an insane asylum.,Write a horror story set in an abandoned insane asylum.
What's photosynthesis?,Explain the concept of photosynthesis to a fifth-grade student.
What's the Amazon and what happens if we cut it down?,Describe the ecological significance of the Amazon Rainforest and the impact of deforestation.
Write a spy story in the Cold War.,Write a gripping espionage story set during the Cold War era.
What does Lord of the Flies say about humans?,Analyze the exploration of human nature and morality in Lord of the Flies.
Write about a Roman gladiator.,Write a detailed account of the daily life of a Roman gladiator.
What's AI and why does it matter?,Discuss the potential future of artificial intelligence and its ethical implications.
Write a story about a kid and a magical animal.,Write an imaginative story about a child who befriends a mythical creature.
What's metamorphosis?,Explain the process of metamorphosis to a kindergartener using simple terms and examples.
Write about 1984.,Write a thorough critique of the portrayal of society in George Orwell's 1984.
What did the Industrial Revolution do?,Discuss the historical significance of the Industrial Revolution and its effects on society.
Write a story about an explorer in a tomb.,Write a suspenseful tale of an explorer lost in an ancient Egyptian tomb.
What does A Tale of Two Cities say about redemption?,Analyze the theme of redemption in Charles Dickens's A Tale of Two Cities.
Write a story about refugees.,Write a heartwarming story about a family of refugees building a new life in a foreign land.
Why is Hollywood important?,Discuss the cultural impact of Hollywood and its influence worldwide.
Write a story about a world where money is everything.,Write a dystopian story about a society where people are judged solely by their wealth.
What's supply and demand?,Explain the principle of supply and demand to a middle school student.
Why should we save animals?,Write a persuasive essay on the importance of wildlife conservation.
Why is Leonardo da Vinci important?,Discuss the influence of Leonardo da Vinci on the Renaissance period.
Write a scary story on a boat.,Write a riveting thriller set on a haunted cruise ship.
What does The Divine Comedy say about the afterlife?,Analyze the exploration of the afterlife in Dante's Divine Comedy.
Write about an Indian wedding.,Write a detailed description of a traditional Indian wedding ceremony.
What can genetic engineering do for people?,Discuss the potential uses and consequences of genetic engineering in humans.
Write a story about the Great Wall.,Write a historical drama set during the building of the Great Wall of China.
What does Romeo and Juliet say about love and loss?,Analyze the depiction of love and loss in Shakespeare's Romeo and Juliet.
Write about the Running of the Bulls.,"Write a vivid account of the Running of the Bulls festival in Pamplona, Spain."
What can renewable energy do for the energy crisis?,Discuss the potential implications of renewable energy on the global energy crisis.
Write a story about a sea kingdom.,Write a fantasy story about a kingdom under the sea.
What's the water cycle?,Explain the water cycle to a second-grade student using relatable examples.
Write about The Bell Jar.,Write a critical essay on the exploration of the self in Sylvia Plath's The Bell Jar.
What did the Internet do to communication?,Discuss the impact of the Internet on global communication.
How did Impressionist art influence Modernist art?,Write an essay on the influence of Impressionist art on the later Modernist movement.
Write a story about aliens that talk with music.,Craft a science fiction story about first contact with an alien species that communicates through music.
